Campaign Name,Line_Item,Date,Phase/inputs,State,Geo Cut,Audience Cohort,Platform,Publisher,Devices,Section,Ad Unit,Ad Size,Language,Deal Type,Planned Impressions,Delivered Impressions,Planned Clicks,Delivered Clicks,Planned Video Views,Delivered Video Views (True Views),25% Views,50% Views,75% Views,100% Views,Planned Spends,Delievered Spends
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-01,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,931477.0,2417.8176,18262.0,329702.4,0.0,819455.0,762274.0,722517.0,693541.0,48356.352,43213.871617
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-02,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,1269947.0,2417.8176,24308.0,329702.4,0.0,1117371.0,1037281.0,981758.0,941854.0,48356.352,43896.269323
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-03,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,1455696.0,2417.8176,29902.0,329702.4,0.0,1276411.0,1180201.0,1114149.0,1066169.0,48356.352,46180.43109300001
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-04,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,1501042.0,2417.8176,30131.0,329702.4,0.0,1304326.0,1202743.0,1132578.0,1081940.0,48356.352,45246.267731
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-05,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,1534975.0,2417.8176,30186.0,329702.4,0.0,1337013.0,1235545.0,1164991.0,1114200.0,48356.352,46452.379218999995
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-06,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,1550977.0,2417.8176,31140.0,329702.4,0.0,1344868.0,1240373.0,1167957.0,1116368.0,48356.352,46667.112645
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-07,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,1553413.0,2417.8176,30974.0,329702.4,0.0,1349237.0,1247714.0,1176532.0,1125186.0,48356.352,44864.568159
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-08,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,1420281.0,2417.8176,29040.0,329702.4,0.0,1237164.0,1145290.0,1080043.0,1032828.0,48356.352,39648.366173
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-09,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,1537271.0,2417.8176,30680.0,329702.4,0.0,1337952.0,1239086.0,1169717.0,1119306.0,48356.352,47162.589872
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-10,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,1457732.0,2417.8176,28057.0,329702.4,0.0,1268625.0,1176717.0,1111710.0,1064807.0,48356.352,43081.019168
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-11,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,1193117.0,2417.8176,23656.0,329702.4,0.0,1037506.0,959648.0,905878.0,867023.0,48356.352,34959.585211000005
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-12,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,1383432.0,2417.8176,26628.0,329702.4,0.0,1209570.0,1123223.0,1063390.0,1019583.0,48356.352,42925.14756600001
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-13,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,,2417.8176,,329702.4,,,,,,48356.352,
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-14,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,,2417.8176,,329702.4,,,,,,48356.352,
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_Youtube_Deskt_NoIn_ViAd_20/10_Hi_CPM,2024-09-15,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,20/10 sec,Hindi,CPM,439603.2,,2417.8176,,329702.4,,,,,,48356.352,
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-22,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,139196.0,2600.2944,3259.0,276281.28,0.0,131051.0,127460.0,125747.0,124582.0,53631.07199999999,22967.34
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-23,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,204861.0,2600.2944,5623.0,276281.28,0.0,197854.0,194778.0,193235.0,192090.0,53631.07199999999,33802.065
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-24,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,260421.0,2600.2944,6725.0,276281.28,0.0,247390.0,241194.0,238122.0,235955.0,53631.07199999999,42969.465
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-25,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,397032.0,2600.2944,9539.0,276281.28,0.0,374618.0,364074.0,358976.0,355444.0,53631.07199999999,65510.28
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-26,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,295041.0,2600.2944,7026.0,276281.28,0.0,280675.0,274030.0,270786.0,268627.0,53631.07199999999,48681.765
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-27,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,64776.0,2600.2944,1726.0,276281.28,0.0,62049.0,60784.0,60166.0,59667.0,53631.07199999999,10688.04
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-28,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,,2600.2944,,276281.28,,,,,,53631.07199999999,
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-29,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,80646.0,2600.2944,1448.0,276281.28,0.0,76825.0,75018.0,74055.0,73330.0,53631.07199999999,13306.59
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-30,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,278288.0,2600.2944,5855.0,276281.28,0.0,265880.0,259966.0,256978.0,254943.0,53631.07199999999,45917.52
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-31,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,1000936.0,2600.2944,25144.0,276281.28,0.0,950326.0,925365.0,912854.0,904809.0,53631.07199999999,165154.44
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-01,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,267039.0,2600.2944,6125.0,276281.28,0.0,246883.0,236045.0,230628.0,227510.0,53631.07199999999,44061.435000000005
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-02,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,322870.0,2600.2944,7177.0,276281.28,0.0,304227.0,294262.0,289319.0,286058.0,53631.07199999999,53273.549999999996
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-03,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,389533.0,2600.2944,8682.0,276281.28,0.0,367386.0,355439.0,349419.0,345543.0,53631.07199999999,64272.945
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-04,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,431783.0,2600.2944,9616.0,276281.28,0.0,407173.0,393413.0,386649.0,382571.0,53631.07199999999,71244.195
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-05,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,452919.0,2600.2944,10769.0,276281.28,0.0,424967.0,409539.0,401827.0,396977.0,53631.07199999999,74731.635
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-06,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,506483.0,2600.2944,11632.0,276281.28,0.0,476153.0,459970.0,451724.0,446642.0,53631.07199999999,83569.695
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-07,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,606802.0,2600.2944,14710.0,276281.28,0.0,567397.0,545878.0,534967.0,527868.0,53631.07199999999,100122.33
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Skept_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-08,Media Plan,HSM P0,Metro + Non-Metro,Skeptical Deal Seekers,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,325036.8,11030.0,2600.2944,253.0,276281.28,0.0,10580.0,10360.0,10271.0,10229.0,53631.07199999999,1819.95
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-22,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,151269.0,2906.112,3499.0,308774.4,0.0,142408.0,138486.0,136511.0,135178.0,59938.560000000005,24959.385000000002
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-23,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,305961.0,2906.112,8268.0,308774.4,0.0,292801.0,287099.0,284458.0,282670.0,59938.560000000005,50483.565
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-24,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,715117.0,2906.112,19488.0,308774.4,0.0,680204.0,663730.0,655920.0,650627.0,59938.560000000005,117994.305
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-25,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,302478.0,2906.112,7556.0,308774.4,0.0,280408.0,269068.0,263591.0,260081.0,59938.560000000005,49908.869999999995
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-26,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,96.0,2906.112,37.0,308774.4,0.0,107.0,115.0,129.0,133.0,59938.560000000005,15.84
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-27,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,313177.0,2906.112,8930.0,308774.4,0.0,298535.0,291609.0,288143.0,285768.0,59938.560000000005,51674.205
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-28,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,124755.0,2906.112,2915.0,308774.4,0.0,118116.0,114775.0,113165.0,112172.0,59938.560000000005,20584.575
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-29,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,555239.0,2906.112,13861.0,308774.4,0.0,528598.0,516572.0,510542.0,506466.0,59938.560000000005,91614.435
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-30,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,501560.0,2906.112,11781.0,308774.4,0.0,476385.0,464174.0,458384.0,454399.0,59938.560000000005,82757.4
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-31,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,576586.0,2906.112,13451.0,308774.4,0.0,545258.0,529839.0,522163.0,517348.0,59938.560000000005,95136.69
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-01,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,239556.0,2906.112,5505.0,308774.4,0.0,217065.0,204556.0,198330.0,194681.0,59938.560000000005,39526.74
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-02,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,284969.0,2906.112,6148.0,308774.4,0.0,269537.0,261340.0,257094.0,254463.0,59938.560000000005,47019.885
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-03,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,360568.0,2906.112,8115.0,308774.4,0.0,340786.0,330314.0,325132.0,321818.0,59938.560000000005,59493.72
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-04,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,403012.0,2906.112,9313.0,308774.4,0.0,380955.0,369112.0,363266.0,359401.0,59938.560000000005,66496.98
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-05,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,471869.0,2906.112,11183.0,308774.4,0.0,444220.0,429081.0,421513.0,416575.0,59938.560000000005,77858.38500000001
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-06,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,486543.0,2906.112,11220.0,308774.4,0.0,460045.0,445784.0,438841.0,434496.0,59938.560000000005,80279.595
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-07,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,567217.0,2906.112,13789.0,308774.4,0.0,534073.0,516196.0,506973.0,501056.0,59938.560000000005,93590.805
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Value_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-09-08,Media Plan,HSM P0,Metro + Non-Metro,Value Maximiser,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,363264.0,17728.0,2906.112,370.0,308774.4,0.0,16702.0,16136.0,15872.0,15726.0,59938.560000000005,2925.12
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-22,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,152640.0,72493.0,1221.12,1771.0,129744.0,0.0,68321.0,66531.0,65660.0,65096.0,25185.6,11961.345
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-23,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,152640.0,76685.0,1221.12,2272.0,129744.0,0.0,74418.0,73383.0,72884.0,72479.0,25185.6,12653.025
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-24,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,152640.0,185735.0,1221.12,5548.0,129744.0,0.0,176843.0,172853.0,170781.0,169310.0,25185.6,30646.275
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-25,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,152640.0,48874.0,1221.12,1149.0,129744.0,0.0,46834.0,45818.0,45358.0,45017.0,25185.6,8064.209999999999
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-26,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,152640.0,260283.0,1221.12,8223.0,129744.0,0.0,247488.0,241842.0,239051.0,236983.0,25185.6,42946.695
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-27,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,152640.0,19979.0,1221.12,470.0,129744.0,0.0,19223.0,18866.0,18687.0,18554.0,25185.6,3296.535
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-28,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,152640.0,19733.0,1221.12,443.0,129744.0,0.0,18897.0,18422.0,18201.0,18075.0,25185.6,3255.945
XCIR24IN008_Amz CC Aug Q3 24,HSM P0_Metro_Socia_Enter_PMP OTT PG_Deskt_Mi(n_ViAd_20 se_Hi_CPM,2024-08-29,Media Plan,HSM P0,Metro + Non-Metro,Socially Upmarket,Entertainment,PMP OTT PG,Desktop+Mobile,Midroll (non-skip),Video Ad,20 sec,Hindi,CPM,152640.0,13690.0,1221.12,234.0,129744.0,0.0,13024.0,12722.0,12580.0,12457.0,25185.6,2258.85
