Geo,Cohort,Genre,Publisher_x,Devices,Section,Ad Unit,Ad Size,Creatives,Language,Targeting,Deal Type,DV,DCM,#Days,Est Imp,CTR%,VTR,Est Video Views,Est Clicks,Reach,Avg Freq,Net Rate,DMP Data Cost,Total Net Cost,eCPM,eCPC,Start Date,End Date,Line_Item,Total_Days,Campaign Name,Phase/inputs,Number_of_Days,Date,Publisher_y,Line Item Name,Impressions,Clicks,Views,25% Views,50% Views,75% Views,100% Views,Spends
Kerela,,Network,DMP (DSP) - TTD,Desktop+Mobile,RON,Display,-,"OPS - WL, CEPC, LA, TV, OHL, SL
NTA - SL, OHL, CEPC, Consumables, WL",English,"18-44 MF, Amazon exposed audience + Select Categories (personalization)",CPM,Y,Y,1.0,236462.74651183604,0.0211346315800417,,0.0,4997.553029932468,315283.6620157814,6.0,60,32158.9335256097,14187.764790710162,60.0,2.838942319517894,2024-09-18,2024-09-25,Kerel_NA_Netwo_DMP (DSP) - TTD_Deskt_RON_Di_-_OPS -_Engli_18MFAmexau+SeCa(p_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,6,2024-09-23,DMP,Kerel_NA_Netwo_DMP (DSP) - TTD_Deskt_RON_Di_-_OPS -_Engli_18MFAmexau+SeCa(p_CPM,264858.0,5042.0,0.0,0.0,0.0,0.0,0.0,15891.48
Kerela,,Network,DMP (DSP) - TTD,Desktop+Mobile,RON,Display,-,"OPS - WL, CEPC, LA, TV, OHL, SL
NTA - SL, OHL, CEPC, Consumables, WL",English,"18-44 MF, Amazon exposed audience + Select Categories (personalization)",CPM,Y,Y,1.0,236462.74651183604,0.0211346315800417,,0.0,4997.553029932468,315283.6620157814,6.0,60,32158.9335256097,14187.764790710162,60.0,2.838942319517894,2024-09-18,2024-09-25,Kerel_NA_Netwo_DMP (DSP) - TTD_Deskt_RON_Di_-_OPS -_Engli_18MFAmexau+SeCa(p_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,7,2024-09-24,DMP,Kerel_NA_Netwo_DMP (DSP) - TTD_Deskt_RON_Di_-_OPS -_Engli_18MFAmexau+SeCa(p_CPM,277966.0,5348.0,0.0,0.0,0.0,0.0,0.0,16677.96
Kerela,,Network,DMP (DSP) - TTD,Desktop+Mobile,RON,Display,-,"OPS - WL, CEPC, LA, TV, OHL, SL
NTA - SL, OHL, CEPC, Consumables, WL",English,"18-44 MF, Amazon exposed audience + Select Categories (personalization)",CPM,Y,Y,1.0,236462.74651183604,0.0211346315800417,,0.0,4997.553029932468,315283.6620157814,6.0,60,32158.9335256097,14187.764790710162,60.0,2.838942319517894,2024-09-18,2024-09-25,Kerel_NA_Netwo_DMP (DSP) - TTD_Deskt_RON_Di_-_OPS -_Engli_18MFAmexau+SeCa(p_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,8,2024-09-25,DMP,Kerel_NA_Netwo_DMP (DSP) - TTD_Deskt_RON_Di_-_OPS -_Engli_18MFAmexau+SeCa(p_CPM,168577.0,3375.0,0.0,0.0,0.0,0.0,0.0,10114.619999999999
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,349223.3849322325,0.0041,0.75,261917.5386991744,1431.8158782221535,785752.6160975231,4.0,110,,38414.57234254558,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,Youtube,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,298983.0,919.0,0.0,279566.0,269964.0,263658.0,259025.0,32888.13
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,349223.3849322325,0.0041,0.75,261917.5386991744,1431.8158782221535,785752.6160975231,4.0,110,,38414.57234254558,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,Youtube,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,370986.0,1550.0,0.0,351852.0,340994.0,333465.0,327917.0,40808.46
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,349223.3849322325,0.0041,0.75,261917.5386991744,1431.8158782221535,785752.6160975231,4.0,110,,38414.57234254558,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-20,Youtube,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,418291.0,1675.0,0.0,396985.0,383222.0,373967.0,367142.0,46012.01
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,349223.3849322325,0.0041,0.75,261917.5386991744,1431.8158782221535,785752.6160975231,4.0,110,,38414.57234254558,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,4,2024-09-21,Youtube,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,757397.0,3128.0,0.0,722116.0,698970.0,683426.0,670997.0,83313.67
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,349223.3849322325,0.0041,0.75,261917.5386991744,1431.8158782221535,785752.6160975231,4.0,110,,38414.57234254558,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-22,Youtube,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,684428.0,2944.0,0.0,649525.0,629249.0,615277.0,604395.0,75287.08
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,349223.3849322325,0.0041,0.75,261917.5386991744,1431.8158782221535,785752.6160975231,4.0,110,,38414.57234254558,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,6,2024-09-23,Youtube,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,362719.0,1545.0,0.0,342957.0,331532.0,324051.0,318214.0,39899.09
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,349223.3849322325,0.0041,0.75,261917.5386991744,1431.8158782221535,785752.6160975231,4.0,110,,38414.57234254558,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,7,2024-09-24,Youtube,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,347104.0,1959.0,0.0,330436.0,319368.0,311912.0,306095.0,38181.44
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,349223.3849322325,0.0041,0.75,261917.5386991744,1431.8158782221535,785752.6160975231,4.0,110,,38414.57234254558,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,8,2024-09-25,Youtube,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,374067.0,1430.0,0.0,358458.0,349148.0,342860.0,337692.0,41147.369999999995
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,349223.3849322325,0.0041,0.75,261917.5386991744,1431.8158782221535,785752.6160975231,4.0,110,,38414.57234254558,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,9,2024-09-26,Youtube,HSM_BFP_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFBF_CPM (,175599.0,773.0,0.0,166215.0,160973.0,157335.0,154491.0,19315.89
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,1267983.4471443088,0.0043,0.91,1153864.9369013212,5452.3288227205285,633991.7235721544,10.0,45,,57059.2551214939,45.0,10.465116279069766,2024-09-22,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFBF_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-22,Youtube,HSM_BFP_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFBF_CPM (,2692854.0,13249.0,0.0,2634584.0,2569096.0,2522482.0,2486789.0,121178.43
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,1267983.4471443088,0.0043,0.91,1153864.9369013212,5452.3288227205285,633991.7235721544,10.0,45,,57059.2551214939,45.0,10.465116279069766,2024-09-22,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFBF_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-23,Youtube,HSM_BFP_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFBF_CPM (,570410.0,2874.0,0.0,557172.0,541868.0,531234.0,522998.0,25668.45
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,1267983.4471443088,0.0043,0.91,1153864.9369013212,5452.3288227205285,633991.7235721544,10.0,45,,57059.2551214939,45.0,10.465116279069766,2024-09-22,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFBF_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-24,Youtube,HSM_BFP_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFBF_CPM (,1483529.0,7325.0,0.0,1452532.0,1414620.0,1388698.0,1368904.0,66758.805
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,1267983.4471443088,0.0043,0.91,1153864.9369013212,5452.3288227205285,633991.7235721544,10.0,45,,57059.2551214939,45.0,10.465116279069766,2024-09-22,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFBF_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,4,2024-09-25,Youtube,HSM_BFP_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFBF_CPM (,1230025.0,5493.0,0.0,1206876.0,1177856.0,1157535.0,1142286.0,55351.125
HSM,BFP,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, BFP",CPM (Target freq),N,Y,1.0,1267983.4471443088,0.0043,0.91,1153864.9369013212,5452.3288227205285,633991.7235721544,10.0,45,,57059.2551214939,45.0,10.465116279069766,2024-09-22,2024-09-26,HSM_BFP_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFBF_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-26,Youtube,HSM_BFP_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFBF_CPM (,491370.0,2203.0,0.0,480551.0,467511.0,458958.0,452682.0,22111.65
HSM,BFP,Entertainment,PMP OTT (Rest),Desktop+Mobile,Midroll (non-skip),Video Ad,10 sec,Refer to Sting Details,Hinglish,Busy Family Person (BFP),CPM,N,Y,1.0,47316.00000000002,0.012,0.85,40218.60000000002,567.7920000000003,94632.00000000004,1.0,90,,4258.440000000001,90.0,7.499999999999999,2024-09-18,2024-09-19,HSM_BFP_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_BuFaPe(B_CPM,2,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,PMP,HSM_BFP_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_BuFaPe(B_CPM,74555.0,172.0,0.0,0.0,0.0,0.0,64888.0,6709.95
HSM,BFP,Entertainment,PMP OTT (Rest),Desktop+Mobile,Midroll (non-skip),Video Ad,10 sec,Refer to Sting Details,Hinglish,Busy Family Person (BFP),CPM,N,Y,1.0,47316.00000000002,0.012,0.85,40218.60000000002,567.7920000000003,94632.00000000004,1.0,90,,4258.440000000001,90.0,7.499999999999999,2024-09-18,2024-09-19,HSM_BFP_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_BuFaPe(B_CPM,2,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,PMP,HSM_BFP_Enter_PMP OTT (Rest)_Deskt_Midro_ViAd_10 se_Refer_Hingl_BuFaPe(B_CPM,24648.0,87.0,0.0,0.0,0.0,0.0,19718.0,2218.32
HSM,BFP,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, BFP",CPM,Y,Y,1.0,257301.83586532244,0.015,,0.0,3859.527537979836,343069.1144870966,6.0,105,,27016.692765858854,105.0,7,2024-09-18,2024-09-25,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,DSP,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,142086.0,144.0,0.0,0.0,0.0,0.0,0.0,14919.03
HSM,BFP,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, BFP",CPM,Y,Y,1.0,257301.83586532244,0.015,,0.0,3859.527537979836,343069.1144870966,6.0,105,,27016.692765858854,105.0,7,2024-09-18,2024-09-25,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,DSP,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,225149.0,1125.0,0.0,0.0,0.0,0.0,0.0,23640.645
HSM,BFP,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, BFP",CPM,Y,Y,1.0,257301.83586532244,0.015,,0.0,3859.527537979836,343069.1144870966,6.0,105,,27016.692765858854,105.0,7,2024-09-18,2024-09-25,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-20,DSP,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,932393.0,6845.0,0.0,0.0,0.0,0.0,0.0,97901.265
HSM,BFP,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, BFP",CPM,Y,Y,1.0,257301.83586532244,0.015,,0.0,3859.527537979836,343069.1144870966,6.0,105,,27016.692765858854,105.0,7,2024-09-18,2024-09-25,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,4,2024-09-21,DSP,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,472211.0,10561.0,0.0,0.0,0.0,0.0,0.0,49582.155
HSM,BFP,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, BFP",CPM,Y,Y,1.0,257301.83586532244,0.015,,0.0,3859.527537979836,343069.1144870966,6.0,105,,27016.692765858854,105.0,7,2024-09-18,2024-09-25,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-22,DSP,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,153035.0,1148.0,0.0,0.0,0.0,0.0,0.0,16068.675
HSM,BFP,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, BFP",CPM,Y,Y,1.0,257301.83586532244,0.015,,0.0,3859.527537979836,343069.1144870966,6.0,105,,27016.692765858854,105.0,7,2024-09-18,2024-09-25,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,6,2024-09-23,DSP,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,14628.0,764.0,0.0,0.0,0.0,0.0,0.0,1535.94
HSM,BFP,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, BFP",CPM,Y,Y,1.0,257301.83586532244,0.015,,0.0,3859.527537979836,343069.1144870966,6.0,105,,27016.692765858854,105.0,7,2024-09-18,2024-09-25,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,7,2024-09-24,DSP,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,115380.0,8529.0,0.0,0.0,0.0,0.0,0.0,12114.9
HSM,BFP,Network,DSP (Acxiom),Desktop+Mobile,RON,Display,-,"OPS - WL(higher skew), CEPC, LA,TV, OHL, SL",English,"18-44 MF, BFP",CPM,Y,Y,1.0,257301.83586532244,0.015,,0.0,3859.527537979836,343069.1144870966,6.0,105,,27016.692765858854,105.0,7,2024-09-18,2024-09-25,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,8,J'24 Digital Media Plan_Phase-1,DADR Plan,8,2024-09-25,DSP,HSM_BFP_Netwo_DSP (Acxiom)_Deskt_RON_Di_-_OPS -_Engli_18MFBF_CPM,1883.0,148.0,0.0,0.0,0.0,0.0,0.0,197.715
HSM,SS,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SS",CPM (Target Freq),N,Y,1.0,284951.3224920456,0.0041,0.75,213713.4918690342,1168.300422217387,641140.4756071026,4.0,110,,31344.645474125016,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-18,Youtube,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,244834.0,719.0,0.0,228854.0,220876.0,215849.0,212158.0,26931.739999999998
HSM,SS,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SS",CPM (Target Freq),N,Y,1.0,284951.3224920456,0.0041,0.75,213713.4918690342,1168.300422217387,641140.4756071026,4.0,110,,31344.645474125016,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,2,2024-09-19,Youtube,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,323222.0,1307.0,0.0,308356.0,299607.0,293528.0,288741.0,35554.42
HSM,SS,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SS",CPM (Target Freq),N,Y,1.0,284951.3224920456,0.0041,0.75,213713.4918690342,1168.300422217387,641140.4756071026,4.0,110,,31344.645474125016,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,3,2024-09-20,Youtube,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,341243.0,1528.0,0.0,323887.0,312235.0,304631.0,298421.0,37536.729999999996
HSM,SS,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SS",CPM (Target Freq),N,Y,1.0,284951.3224920456,0.0041,0.75,213713.4918690342,1168.300422217387,641140.4756071026,4.0,110,,31344.645474125016,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,4,2024-09-21,Youtube,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,379700.0,1437.0,0.0,361776.0,350752.0,343267.0,337358.0,41767.0
HSM,SS,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SS",CPM (Target Freq),N,Y,1.0,284951.3224920456,0.0041,0.75,213713.4918690342,1168.300422217387,641140.4756071026,4.0,110,,31344.645474125016,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,5,2024-09-22,Youtube,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,434203.0,1549.0,0.0,414927.0,403616.0,395795.0,389538.0,47762.33
HSM,SS,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SS",CPM (Target Freq),N,Y,1.0,284951.3224920456,0.0041,0.75,213713.4918690342,1168.300422217387,641140.4756071026,4.0,110,,31344.645474125016,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,6,2024-09-23,Youtube,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,322972.0,896.0,0.0,307547.0,298927.0,293106.0,288450.0,35526.92
HSM,SS,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SS",CPM (Target Freq),N,Y,1.0,284951.3224920456,0.0041,0.75,213713.4918690342,1168.300422217387,641140.4756071026,4.0,110,,31344.645474125016,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,7,2024-09-24,Youtube,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,187758.0,652.0,0.0,180168.0,175741.0,172615.0,170062.0,20653.38
HSM,SS,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SS",CPM (Target Freq),N,Y,1.0,284951.3224920456,0.0041,0.75,213713.4918690342,1168.300422217387,641140.4756071026,4.0,110,,31344.645474125016,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,8,2024-09-25,Youtube,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,304409.0,919.0,0.0,292180.0,285223.0,280490.0,276677.0,33484.99
HSM,SS,Entertainment,Youtube,Desktop+Mobile,Non-skip Instream,Video Ad,10 sec,Refer to Sting Details,Hinglish,"18-44 MF, SS",CPM (Target Freq),N,Y,1.0,284951.3224920456,0.0041,0.75,213713.4918690342,1168.300422217387,641140.4756071026,4.0,110,,31344.645474125016,110.0,26.829268292682926,2024-09-18,2024-09-26,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,9,J'24 Digital Media Plan_Phase-1,DADR Plan,9,2024-09-26,Youtube,HSM_SS_Enter_Youtube_Deskt_Non-s_ViAd_10 se_Refer_Hingl_18MFSS_CPM (,24630.0,69.0,0.0,23134.0,22444.0,21982.0,21638.0,2709.3
HSM,SS,Entertainment,Youtube,Desktop+Mobile,All Placements,Video Ad,6 sec,Refer to Sting Details,Hinglish,"18-44 MF, SS",CPM (Target freq),N,Y,1.0,1034620.1765151186,0.0043,0.91,941504.360628758,4448.86675901501,470281.898415963,11.0,45,,46557.90794318034,45.0,10.465116279069768,2024-09-22,2024-09-26,HSM_SS_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSS_CPM (,5,J'24 Digital Media Plan_Phase-1,DADR Plan,1,2024-09-22,Youtube,HSM_SS_Enter_Youtube_Deskt_All P_ViAd_6 sec_Refer_Hingl_18MFSS_CPM (,1718101.0,8758.0,0.0,1680659.0,1637521.0,1607390.0,1584143.0,77314.545
